timestamp,temperature,humidity,pressure,raw
2014-02-14T04:20:00,1.0,93.0,996.0,"{""timestamp"": ""2014-02-14T04:20:00"", ""temperature"": 1.0, ""humidity"": 93.0, ""pressure"": 996.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T04:50:00,1.0,87.0,997.0,"{""timestamp"": ""2014-02-14T04:50:00"", ""temperature"": 1.0, ""humidity"": 87.0, ""pressure"": 997.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T05:00:00,1.0,86.0,997.0,"{""timestamp"": ""2014-02-14T05:00:00"", ""temperature"": 1.0, ""humidity"": 86.0, ""pressure"": 997.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T05:20:00,1.0,93.0,997.0,"{""timestamp"": ""2014-02-14T05:20:00"", ""temperature"": 1.0, ""humidity"": 93.0, ""pressure"": 997.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T05:50:00,2.0,93.0,997.0,"{""timestamp"": ""2014-02-14T05:50:00"", ""temperature"": 2.0, ""humidity"": 93.0, ""pressure"": 997.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T06:00:00,2.0,89.0,998.0,"{""timestamp"": ""2014-02-14T06:00:00"", ""temperature"": 2.0, ""humidity"": 89.0, ""pressure"": 998.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T06:20:00,2.0,93.0,997.0,"{""timestamp"": ""2014-02-14T06:20:00"", ""temperature"": 2.0, ""humidity"": 93.0, ""pressure"": 997.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T06:50:00,2.0,93.0,998.0,"{""timestamp"": ""2014-02-14T06:50:00"", ""temperature"": 2.0, ""humidity"": 93.0, ""pressure"": 998.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T07:00:00,2.0,91.0,998.0,"{""timestamp"": ""2014-02-14T07:00:00"", ""temperature"": 2.0, ""humidity"": 91.0, ""pressure"": 998.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T07:20:00,2.0,93.0,998.0,"{""timestamp"": ""2014-02-14T07:20:00"", ""temperature"": 2.0, ""humidity"": 93.0, ""pressure"": 998.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T07:50:00,2.0,93.0,998.0,"{""timestamp"": ""2014-02-14T07:50:00"", ""temperature"": 2.0, ""humidity"": 93.0, ""pressure"": 998.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T08:00:00,2.0,87.0,999.0,"{""timestamp"": ""2014-02-14T08:00:00"", ""temperature"": 2.0, ""humidity"": 87.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T08:20:00,2.0,93.0,999.0,"{""timestamp"": ""2014-02-14T08:20:00"", ""temperature"": 2.0, ""humidity"": 93.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T08:50:00,3.0,93.0,999.0,"{""timestamp"": ""2014-02-14T08:50:00"", ""temperature"": 3.0, ""humidity"": 93.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T09:00:00,3.0,89.0,1000.0,"{""timestamp"": ""2014-02-14T09:00:00"", ""temperature"": 3.0, ""humidity"": 89.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T09:20:00,3.0,93.0,999.0,"{""timestamp"": ""2014-02-14T09:20:00"", ""temperature"": 3.0, ""humidity"": 93.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T09:50:00,4.0,87.0,1000.0,"{""timestamp"": ""2014-02-14T09:50:00"", ""temperature"": 4.0, ""humidity"": 87.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T10:00:00,4.0,82.0,1000.0,"{""timestamp"": ""2014-02-14T10:00:00"", ""temperature"": 4.0, ""humidity"": 82.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T10:50:00,5.0,81.0,1001.0,"{""timestamp"": ""2014-02-14T10:50:00"", ""temperature"": 5.0, ""humidity"": 81.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T11:20:00,5.0,81.0,1001.0,"{""timestamp"": ""2014-02-14T11:20:00"", ""temperature"": 5.0, ""humidity"": 81.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T11:50:00,5.0,87.0,1001.0,"{""timestamp"": ""2014-02-14T11:50:00"", ""temperature"": 5.0, ""humidity"": 87.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T12:00:00,6.0,75.0,1002.0,"{""timestamp"": ""2014-02-14T12:00:00"", ""temperature"": 6.0, ""humidity"": 75.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T12:20:00,6.0,81.0,1001.0,"{""timestamp"": ""2014-02-14T12:20:00"", ""temperature"": 6.0, ""humidity"": 81.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T12:50:00,6.0,76.0,1002.0,"{""timestamp"": ""2014-02-14T12:50:00"", ""temperature"": 6.0, ""humidity"": 76.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T13:00:00,6.0,72.0,1002.0,"{""timestamp"": ""2014-02-14T13:00:00"", ""temperature"": 6.0, ""humidity"": 72.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T13:20:00,5.0,87.0,1002.0,"{""timestamp"": ""2014-02-14T13:20:00"", ""temperature"": 5.0, ""humidity"": 87.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T13:50:00,6.0,81.0,1002.0,"{""timestamp"": ""2014-02-14T13:50:00"", ""temperature"": 6.0, ""humidity"": 81.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T14:00:00,6.0,72.0,1002.0,"{""timestamp"": ""2014-02-14T14:00:00"", ""temperature"": 6.0, ""humidity"": 72.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T14:20:00,6.0,81.0,1002.0,"{""timestamp"": ""2014-02-14T14:20:00"", ""temperature"": 6.0, ""humidity"": 81.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T14:50:00,6.0,76.0,1002.0,"{""timestamp"": ""2014-02-14T14:50:00"", ""temperature"": 6.0, ""humidity"": 76.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T15:00:00,6.0,67.0,1002.0,"{""timestamp"": ""2014-02-14T15:00:00"", ""temperature"": 6.0, ""humidity"": 67.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T15:20:00,6.0,76.0,1002.0,"{""timestamp"": ""2014-02-14T15:20:00"", ""temperature"": 6.0, ""humidity"": 76.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T15:50:00,6.0,76.0,1002.0,"{""timestamp"": ""2014-02-14T15:50:00"", ""temperature"": 6.0, ""humidity"": 76.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T16:00:00,6.0,70.0,1003.0,"{""timestamp"": ""2014-02-14T16:00:00"", ""temperature"": 6.0, ""humidity"": 70.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T16:20:00,6.0,76.0,1002.0,"{""timestamp"": ""2014-02-14T16:20:00"", ""temperature"": 6.0, ""humidity"": 76.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T16:50:00,5.0,81.0,1003.0,"{""timestamp"": ""2014-02-14T16:50:00"", ""temperature"": 5.0, ""humidity"": 81.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T17:00:00,5.0,67.0,1003.0,"{""timestamp"": ""2014-02-14T17:00:00"", ""temperature"": 5.0, ""humidity"": 67.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T17:20:00,5.0,76.0,1003.0,"{""timestamp"": ""2014-02-14T17:20:00"", ""temperature"": 5.0, ""humidity"": 76.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T17:50:00,5.0,76.0,1003.0,"{""timestamp"": ""2014-02-14T17:50:00"", ""temperature"": 5.0, ""humidity"": 76.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T18:00:00,4.0,74.0,1003.0,"{""timestamp"": ""2014-02-14T18:00:00"", ""temperature"": 4.0, ""humidity"": 74.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T18:20:00,4.0,81.0,1002.0,"{""timestamp"": ""2014-02-14T18:20:00"", ""temperature"": 4.0, ""humidity"": 81.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T18:50:00,4.0,81.0,1002.0,"{""timestamp"": ""2014-02-14T18:50:00"", ""temperature"": 4.0, ""humidity"": 81.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T19:00:00,4.0,76.0,1003.0,"{""timestamp"": ""2014-02-14T19:00:00"", ""temperature"": 4.0, ""humidity"": 76.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T19:20:00,3.0,87.0,1002.0,"{""timestamp"": ""2014-02-14T19:20:00"", ""temperature"": 3.0, ""humidity"": 87.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T19:50:00,4.0,81.0,1003.0,"{""timestamp"": ""2014-02-14T19:50:00"", ""temperature"": 4.0, ""humidity"": 81.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T20:00:00,4.0,79.0,1003.0,"{""timestamp"": ""2014-02-14T20:00:00"", ""temperature"": 4.0, ""humidity"": 79.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T20:20:00,4.0,81.0,1003.0,"{""timestamp"": ""2014-02-14T20:20:00"", ""temperature"": 4.0, ""humidity"": 81.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T20:50:00,3.0,87.0,1003.0,"{""timestamp"": ""2014-02-14T20:50:00"", ""temperature"": 3.0, ""humidity"": 87.0, ""pressure"": 1003.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T21:20:00,3.0,87.0,1002.0,"{""timestamp"": ""2014-02-14T21:20:00"", ""temperature"": 3.0, ""humidity"": 87.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T21:50:00,4.0,81.0,1001.0,"{""timestamp"": ""2014-02-14T21:50:00"", ""temperature"": 4.0, ""humidity"": 81.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T22:00:00,4.0,77.0,1001.0,"{""timestamp"": ""2014-02-14T22:00:00"", ""temperature"": 4.0, ""humidity"": 77.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T22:20:00,4.0,81.0,1000.0,"{""timestamp"": ""2014-02-14T22:20:00"", ""temperature"": 4.0, ""humidity"": 81.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T22:50:00,3.0,87.0,1000.0,"{""timestamp"": ""2014-02-14T22:50:00"", ""temperature"": 3.0, ""humidity"": 87.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T23:00:00,3.0,76.0,1000.0,"{""timestamp"": ""2014-02-14T23:00:00"", ""temperature"": 3.0, ""humidity"": 76.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T23:20:00,3.0,87.0,1000.0,"{""timestamp"": ""2014-02-14T23:20:00"", ""temperature"": 3.0, ""humidity"": 87.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T23:50:00,3.0,87.0,999.0,"{""timestamp"": ""2014-02-14T23:50:00"", ""temperature"": 3.0, ""humidity"": 87.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-15T00:20:00,3.0,87.0,999.0,"{""timestamp"": ""2014-02-15T00:20:00"", ""temperature"": 3.0, ""humidity"": 87.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-15T00:50:00,3.0,81.0,997.0,"{""timestamp"": ""2014-02-15T00:50:00"", ""temperature"": 3.0, ""humidity"": 81.0, ""pressure"": 997.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-15T01:00:00,3.0,74.0,998.0,"{""timestamp"": ""2014-02-15T01:00:00"", ""temperature"": 3.0, ""humidity"": 74.0, ""pressure"": 998.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-15T01:20:00,4.0,75.0,996.0,"{""timestamp"": ""2014-02-15T01:20:00"", ""temperature"": 4.0, ""humidity"": 75.0, ""pressure"": 996.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-15T01:50:00,4.0,75.0,996.0,"{""timestamp"": ""2014-02-15T01:50:00"", ""temperature"": 4.0, ""humidity"": 75.0, ""pressure"": 996.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-15T02:00:00,4.0,70.0,996.0,"{""timestamp"": ""2014-02-15T02:00:00"", ""temperature"": 4.0, ""humidity"": 70.0, ""pressure"": 996.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-15T02:20:00,4.0,75.0,995.0,"{""timestamp"": ""2014-02-15T02:20:00"", ""temperature"": 4.0, ""humidity"": 75.0, ""pressure"": 995.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-20T06:20:00,5.0,93.0,1007.0,"{""timestamp"": ""2014-02-20T06:20:00"", ""temperature"": 5.0, ""humidity"": 93.0, ""pressure"": 1007.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-20T06:50:00,5.0,87.0,1007.0,"{""timestamp"": ""2014-02-20T06:50:00"", ""temperature"": 5.0, ""humidity"": 87.0, ""pressure"": 1007.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-20T07:00:00,5.0,89.0,1008.0,"{""timestamp"": ""2014-02-20T07:00:00"", ""temperature"": 5.0, ""humidity"": 89.0, ""pressure"": 1008.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-20T07:20:00,4.0,93.0,1007.0,"{""timestamp"": ""2014-02-20T07:20:00"", ""temperature"": 4.0, ""humidity"": 93.0, ""pressure"": 1007.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-20T07:50:00,5.0,87.0,1007.0,"{""timestamp"": ""2014-02-20T07:50:00"", ""temperature"": 5.0, ""humidity"": 87.0, ""pressure"": 1007.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-20T08:00:00,4.0,88.0,1008.0,"{""timestamp"": ""2014-02-20T08:00:00"", ""temperature"": 4.0, ""humidity"": 88.0, ""pressure"": 1008.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-20T08:20:00,5.0,87.0,1007.0,"{""timestamp"": ""2014-02-20T08:20:00"", ""temperature"": 5.0, ""humidity"": 87.0, ""pressure"": 1007.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-20T08:50:00,5.0,87.0,1008.0,"{""timestamp"": ""2014-02-20T08:50:00"", ""temperature"": 5.0, ""humidity"": 87.0, ""pressure"": 1008.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-20T09:00:00,5.0,90.0,1008.0,"{""timestamp"": ""2014-02-20T09:00:00"", ""temperature"": 5.0, ""humidity"": 90.0, ""pressure"": 1008.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
